Contig	Start	End	ID	Name	Product	females_depth	females_depth_corr	females_depth_coding	females_depth_coding_corr	females_depth_noncoding	females_depth_noncoding_corr	males_depth	males_depth_corr	males_depth_coding	males_depth_coding_corr	males_depth_noncoding	males_depth_noncoding_corr	females_snps	females_snps_coding	females_snps_noncoding	males_snps	males_snps_coding	males_snps_noncoding
354	1410085	1410158	FUN_005013			68	67	0	0	0	0	66	66	0	0	0	0	0	0	0	0	0	0
230	367753	388397	FUN_003038	POLR2A_5		67	66	60	59	68	67	64	64	62	62	64	64	1	0	1	0	0	0
308	808957	809030	FUN_004121			68	67	0	0	0	0	61	61	0	0	0	0	0	0	0	0	0	0
176	90704	90776	FUN_001944			68	67	0	0	0	0	68	68	0	0	0	0	0	0	0	0	0	0
769	3830046	3841065	FUN_013519			67	66	78	77	67	66	68	68	72	72	68	68	0	0	0	0	0	0
377	19255	19327	FUN_005543			66	65	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0
282	103126	285443	FUN_003698			71	70	71	70	71	70	70	70	72	72	70	70	2	0	2	1	0	1
1294	1267410	1383547	FUN_022677	PDZD7		63	62	71	70	63	62	64	64	73	73	63	63	11	0	11	15	0	15
1695	4544681	4544754	FUN_030519			75	74	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
1522	402554	402630	FUN_027459			82	81	0	0	0	0	83	83	0	0	0	0	0	0	0	0	0	0
2225	1092169	1092240	FUN_041045			53	52	0	0	0	0	61	61	0	0	0	0	0	0	0	0	0	0
749	2180994	2181784	FUN_013207			89	88	82	81	92	91	84	84	89	89	82	82	0	0	0	0	0	0
1043	867730	906650	FUN_018245	TFB1M		36	35	62	61	35	34	37	37	59	59	36	36	1	0	1	0	0	0
1056	146195	147461	FUN_018422			72	71	70	69	75	74	73	73	70	70	77	77	0	0	0	0	0	0
1014	318177	319979	FUN_046599			74	73	76	75	73	72	73	73	73	73	73	73	0	0	0	0	0	0
271	943927	964136	FUN_003487	PPAPDC1B		62	61	60	59	62	61	62	62	66	66	62	62	0	0	0	0	0	0
1504	542390	573210	FUN_027119	ATOX1		71	70	66	65	71	70	69	69	71	71	69	69	0	0	0	0	0	0
2347	926403	926771	FUN_044289			75	74	76	75	70	69	83	83	82	82	84	84	0	0	0	0	0	0
1255	613216	638814	FUN_022160	PPT1_2		70	69	58	57	71	70	70	70	64	64	70	70	1	0	1	0	0	0
1593	673596	796692	FUN_028703	POLR1B		68	67	70	69	67	66	65	65	69	69	65	65	13	0	13	14	0	14
674	116911	117631	FUN_011430			87	86	80	79	92	91	71	71	62	62	78	78	0	0	0	0	0	0
273	3069179	3092333	FUN_003636			67	66	82	81	67	66	66	66	71	71	66	66	0	0	0	0	0	0
1516	248503	268664	FUN_027398			104	103	107	106	104	103	102	102	106	106	102	102	0	0	0	0	0	0
514	1041046	1041118	FUN_007911			53	52	0	0	0	0	56	56	0	0	0	0	0	0	0	0	0	0
1362	39891	42989	FUN_024258			83	82	81	80	84	83	82	82	82	82	81	81	0	0	0	0	0	0
600	115942	119668	FUN_009863			104	103	82	81	105	104	96	96	82	82	97	97	0	0	0	0	0	0
271	765430	784210	FUN_003481	PARP14_2		49	48	57	56	47	46	55	55	60	60	54	54	0	0	0	5	0	5
2348	4683366	4952090	FUN_044702	MTO1		58	57	70	69	58	57	58	58	72	72	58	58	13	0	13	108	1	107
428	416853	416926	FUN_006420			64	63	0	0	0	0	54	54	0	0	0	0	0	0	0	0	0	0
1912	3450405	3451286	FUN_034833			84	83	84	83	0	0	87	87	87	87	0	0	0	0	0	0	0	0
271	686208	687082	FUN_003476			71	70	65	64	73	72	79	79	84	84	76	76	0	0	0	0	0	0
2308	4016726	4078331	FUN_042550	RINT1		70	69	69	68	70	69	69	69	71	71	69	69	0	0	0	0	0	0
2199	12516	68723	FUN_040501			63	62	74	73	62	61	62	62	69	69	61	61	0	0	0	7	0	7
271	624527	631894	FUN_003474			62	61	43	42	63	62	60	60	45	45	61	61	0	0	0	0	0	0
2289	560933	560994	FUN_042227			67	66	0	0	0	0	65	65	0	0	0	0	0	0	0	0	0	0
514	1971084	1983082	FUN_007928	ACYP1_1		68	67	74	73	67	66	67	67	71	71	67	67	0	0	0	0	0	0
1090	94473	94549	FUN_018960			62	61	0	0	0	0	79	79	0	0	0	0	0	0	0	0	0	0
1142	187366	188876	FUN_019857			1	0	1	0	1	0	12	12	12	12	13	13	0	0	0	0	0	0
1454	3575685	3575767	FUN_026396			73	72	0	0	0	0	79	79	0	0	0	0	0	0	0	0	0	0
702	780455	780531	FUN_012123			60	59	0	0	0	0	61	61	0	0	0	0	0	0	0	0	0	0
1834	1438854	1439539	FUN_033194			80	79	79	78	82	81	86	86	86	86	85	85	0	0	0	0	0	0
1127	79983	82394	FUN_019595			67	66	55	54	71	70	72	72	61	61	76	76	0	0	0	0	0	0
271	607263	614959	FUN_003472			74	73	76	75	74	73	70	70	68	68	70	70	0	0	0	0	0	0
272	451710	454888	FUN_003544			56	55	68	67	54	53	50	50	59	59	49	49	0	0	0	0	0	0
2128	508779	574800	FUN_039140	ACVR1		68	67	76	75	67	66	67	67	74	74	67	67	0	0	0	6	0	6
271	399058	409384	FUN_003462	PGLYRP3_1		75	74	72	71	75	74	73	73	69	69	74	74	0	0	0	1	0	1
1314	516041	555554	FUN_022999	PRSS12_7		64	63	65	64	64	63	64	64	65	65	64	64	0	0	0	2	0	2
1007	2806866	2807696	FUN_017404			6	5	5	4	9	8	3	3	3	3	1	1	0	0	0	0	0	0
271	288936	319760	FUN_003460	GRM4_1		74	73	72	71	74	73	73	73	69	69	73	73	0	0	0	0	0	0
270	17515	17737	FUN_003452			64	63	64	63	0	0	78	78	78	78	0	0	0	0	0	0	0	0
625	372323	373901	FUN_010452			61	60	61	60	64	63	68	68	68	68	65	65	0	0	0	0	0	0
1053	5931	6003	FUN_018399			80	79	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
502	100941	108768	FUN_007648			71	70	80	79	71	70	68	68	75	75	68	68	0	0	0	0	0	0
269	116728	118191	FUN_003451			81	80	87	86	78	77	73	73	77	77	71	71	0	0	0	0	0	0
242	449154	457081	FUN_003164			55	54	55	54	55	54	57	57	58	58	57	57	0	0	0	0	0	0
2357	1409860	1412189	FUN_045794			26	25	29	28	15	14	25	25	28	28	13	13	0	0	0	0	0	0
267	1292238	1293051	FUN_003440			73	72	78	77	67	66	81	81	84	84	78	78	0	0	0	0	0	0
798	53140	90785	FUN_014007	EIF4H		68	67	75	74	68	67	68	68	78	78	67	67	2	0	2	1	0	1
2308	1396191	1396265	FUN_042500			88	87	0	0	0	0	84	84	0	0	0	0	0	0	0	0	0	0
476	1464018	1466054	FUN_007467			78	77	76	75	79	78	80	80	77	77	81	81	0	0	0	0	0	0
606	964250	966119	FUN_009925	GAL3ST1_4		78	77	75	74	83	82	75	75	74	74	75	75	0	0	0	0	0	0
384	43084	43942	FUN_005748			67	66	55	54	71	70	44	44	40	40	46	46	0	0	0	0	0	0
881	212807	237417	FUN_015290			71	70	72	71	71	70	68	68	74	74	68	68	0	0	0	0	0	0
267	1111932	1120413	FUN_003431			61	60	73	72	59	58	60	60	71	71	58	58	0	0	0	1	0	1
2356	3067391	3079087	FUN_045626			66	65	64	63	66	65	67	67	65	65	67	67	0	0	0	0	0	0
470	27586	31122	FUN_007224			1	0	1	0	1	0	9	9	9	9	4	4	0	0	0	0	0	0
1458	754582	755636	FUN_026470			61	60	61	60	57	56	48	48	49	49	41	41	0	0	0	0	0	0
603	134337	187933	FUN_009880	CCT3		74	73	74	73	74	73	71	71	70	70	71	71	2	0	2	0	0	0
2093	2024	20195	FUN_038585			72	71	71	70	72	71	68	68	67	67	68	68	0	0	0	0	0	0
958	46612	89700	FUN_016542			42	41	70	69	41	40	41	41	70	70	41	41	1	0	1	3	0	3
2194	1709937	1710494	FUN_040417			77	76	76	75	79	78	71	71	75	75	66	66	0	0	0	0	0	0
2020	1370007	1370080	FUN_037144			63	62	0	0	0	0	81	81	0	0	0	0	0	0	0	0	0	0
2287	436960	479330	FUN_042198			67	66	68	67	67	66	65	65	70	70	65	65	0	0	0	0	0	0
708	15169	55637	FUN_012155			70	69	79	78	70	69	69	69	77	77	69	69	1	0	1	1	0	1
1428	1031163	1031894	FUN_025990			7	6	7	6	0	0	16	16	16	16	0	0	0	0	0	0	0	0
533	175350	178255	FUN_008351			65	64	77	76	64	63	61	61	72	72	60	60	0	0	0	0	0	0
944	3055637	3057008	FUN_016305			71	70	77	76	69	68	70	70	68	68	71	71	0	0	0	0	0	0
149	38214	38528	FUN_001653			93	92	93	92	0	0	84	84	84	84	0	0	0	0	0	0	0	0
1571	383558	426211	FUN_028256			73	72	80	79	73	72	72	72	85	85	72	72	5	0	5	0	0	0
746	6828398	6852324	FUN_013048			61	60	74	73	60	59	61	61	79	79	61	61	0	0	0	2	0	2
386	58551	58619	FUN_005757			86	85	0	0	0	0	79	79	0	0	0	0	0	0	0	0	0	0
1979	3046590	3081184	FUN_036575	PCSK1_3		65	64	39	38	69	68	63	63	38	38	66	66	0	0	0	0	0	0
25	29629	35224	FUN_000016			43	42	58	57	41	40	56	56	66	66	54	54	0	0	0	0	0	0
1212	229306	248322	FUN_021387			69	68	87	86	67	66	66	66	82	82	64	64	4	0	4	0	0	0
236	1751017	1758722	FUN_003118			71	70	70	69	71	70	69	69	71	71	69	69	0	0	0	0	0	0
1561	3308582	3308654	FUN_028160			56	55	0	0	0	0	58	58	0	0	0	0	0	0	0	0	0	0
313	1053421	1166379	FUN_004193			65	64	77	76	65	64	64	64	75	75	63	63	20	0	20	0	0	0
267	738328	788148	FUN_003419	VWA5A_4		71	70	73	72	71	70	68	68	65	65	68	68	25	0	25	0	0	0
2020	508274	610701	FUN_037111			66	65	71	70	66	65	64	64	70	70	63	63	1	0	1	1	0	1
1816	449648	467653	FUN_032947	ABHD4		72	71	42	41	76	75	69	69	37	37	73	73	0	0	0	0	0	0
2355	5537646	5587859	FUN_045494	LRRC40		68	67	74	73	68	67	67	67	70	70	66	66	2	0	2	0	0	0
1707	967503	967579	FUN_030746			76	75	0	0	0	0	76	76	0	0	0	0	0	0	0	0	0	0
302	10568	12296	FUN_004066			186	184	206	204	184	182	189	190	196	197	188	189	0	0	0	0	0	0
267	638647	730434	FUN_003417	VWA5A_3		61	60	64	63	61	60	59	59	63	63	59	59	7	7	0	5	0	5
217	828734	828806	FUN_002799			70	69	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
445	2525274	2526653	FUN_006843			74	73	77	76	68	67	75	75	73	73	79	79	0	0	0	0	0	0
241	662959	735917	FUN_003143	TBL3		73	72	73	72	73	72	71	71	71	71	71	71	0	0	0	7	0	7
267	556334	576715	FUN_003413	SMNDC1		69	68	72	71	68	67	68	68	72	72	68	68	0	0	0	0	0	0
503	882026	882960	FUN_007691			71	70	69	68	73	72	61	61	60	60	61	61	0	0	0	0	0	0
356	1002600	1124137	FUN_005078	GRIPAP1		69	68	72	71	69	68	68	68	68	68	68	68	1	0	1	1	0	1
1790	424574	424647	FUN_032313			67	66	0	0	0	0	68	68	0	0	0	0	0	0	0	0	0	0
904	753740	754048	FUN_015841			69	68	69	68	0	0	42	42	42	42	0	0	0	0	0	0	0	0
699	483457	496938	FUN_012043			70	69	77	76	69	68	69	69	79	79	67	67	0	0	0	0	0	0
265	810178	826038	FUN_003401			61	60	81	80	57	56	60	60	76	76	57	57	0	0	0	0	0	0
1953	1008224	1053776	FUN_035706			67	66	73	72	67	66	66	66	64	64	66	66	0	0	0	0	0	0
855	580958	660824	FUN_014857			69	68	67	66	69	68	64	64	61	61	64	64	0	0	0	1	0	1
1082	105586	106428	FUN_018790			10	9	10	9	0	0	13	13	13	13	0	0	1	1	0	0	0	0
354	1384802	1384874	FUN_005011			74	73	0	0	0	0	74	74	0	0	0	0	0	0	0	0	0	0
2360	6621442	6624111	FUN_046302			47	46	56	55	44	43	49	49	61	61	44	44	1	0	1	0	0	0
630	550781	551137	FUN_010589			87	86	83	82	93	92	79	79	79	79	79	79	0	0	0	0	0	0
787	420819	421730	FUN_013883			84	83	83	82	0	0	86	86	86	86	0	0	0	0	0	0	0	0
1005	583909	584865	FUN_017206			74	73	80	79	71	70	74	74	66	66	77	77	0	0	0	0	0	0
528	167063	167710	FUN_008204			85	84	85	84	0	0	71	71	71	71	0	0	0	0	0	0	0	0
39	192819	198704	FUN_000075	MUC4		42	41	42	41	42	41	41	41	44	44	41	41	0	0	0	1	0	1
2349	874161	876001	FUN_047002			83	82	85	84	81	80	70	70	77	77	60	60	0	0	0	0	0	0
1213	58652	58951	FUN_021394			73	72	73	72	0	0	77	77	77	77	0	0	0	0	0	0	0	0
588	5767714	5776842	FUN_009681			64	63	66	65	63	62	62	62	62	62	62	62	0	0	0	0	0	0
1972	1004793	1005650	FUN_036287			62	61	61	60	62	61	73	73	74	74	72	72	0	0	0	0	0	0
359	382108	384756	FUN_005152			80	79	80	79	0	0	79	79	79	79	0	0	0	0	0	0	0	0
806	842731	845114	FUN_014191			3	2	4	3	2	1	4	4	3	3	5	5	0	0	0	0	0	0
333	1668051	1668124	FUN_004687			57	56	0	0	0	0	51	51	0	0	0	0	0	0	0	0	0	0
596	400424	400507	FUN_009757			80	79	0	0	0	0	66	66	0	0	0	0	0	0	0	0	0	0
986	3445554	3487407	FUN_017028			70	69	72	71	69	68	67	67	76	76	67	67	0	0	0	2	0	2
901	2628945	2629017	FUN_015734			72	71	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0
343	330036	340983	FUN_004909	INSIG1		69	68	74	73	69	68	68	68	70	70	68	68	0	0	0	0	0	0
2093	225416	323391	FUN_038593	MIB2_12		72	71	71	70	72	71	69	69	66	66	69	69	0	0	0	11	0	11
2200	247823	247896	FUN_040509			78	77	0	0	0	0	65	65	0	0	0	0	0	0	0	0	0	0
273	914901	942215	FUN_003594	PJA2		72	71	70	69	72	71	69	69	74	74	68	68	0	0	0	9	1	8
2232	2887805	2932773	FUN_041201			71	70	72	71	71	70	70	70	68	68	70	70	0	0	0	0	0	0
1556	549838	614939	FUN_028052			66	65	38	37	69	68	65	65	36	36	67	67	10	0	10	0	0	0
2337	2833140	2833212	FUN_043563			89	88	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	0
264	1303773	1311718	FUN_003382			68	67	80	79	65	64	66	66	78	78	63	63	0	0	0	0	0	0
127	909512	927734	FUN_001337	CIB2		71	70	73	72	71	70	73	73	72	72	73	73	0	0	0	0	0	0
96	286556	357189	FUN_000953	LPIN3		65	64	74	73	65	64	62	62	68	68	62	62	2	0	2	5	0	5
769	3201527	3400675	FUN_013510			67	66	40	39	72	71	67	67	40	40	71	71	0	0	0	0	0	0
587	469720	513142	FUN_009485	SIM2		67	66	65	64	67	66	66	66	66	66	66	66	1	0	1	3	0	3
2218	1368329	1368637	FUN_040859			73	72	73	72	0	0	68	68	68	68	0	0	0	0	0	0	0	0
588	1395108	1395181	FUN_009536			67	66	0	0	0	0	81	81	0	0	0	0	0	0	0	0	0	0
769	5505060	5520477	FUN_013558			68	67	78	77	68	67	69	69	71	71	68	68	1	0	1	0	0	0
1543	127253	131329	FUN_027797			84	83	91	90	80	79	83	83	92	92	78	78	0	0	0	0	0	0
2071	291265	291681	FUN_038121			1	0	1	0	0	0	10	10	10	10	0	0	0	0	0	0	0	0
318	975555	1071596	FUN_004360	RREB1		69	68	24	23	80	79	68	68	23	23	78	78	1	0	1	1	0	1
617	516077	563160	FUN_010280	ELOVL5		67	66	69	68	67	66	67	67	70	70	67	67	1	0	1	0	0	0
547	527272	542091	FUN_008598			74	73	75	74	74	73	76	76	79	79	75	75	1	0	1	0	0	0
1197	707850	727682	FUN_020948			80	79	78	77	80	79	78	78	75	75	78	78	0	0	0	0	0	0
2154	3409004	3409078	FUN_039670			77	76	0	0	0	0	88	88	0	0	0	0	0	0	0	0	0	0
2143	842835	844538	FUN_039448			62	61	54	53	64	63	58	58	52	52	60	60	0	0	0	0	0	0
672	1160024	1160784	FUN_011374			39	38	43	42	37	36	43	43	41	41	45	45	0	0	0	0	0	0
103	429603	436859	FUN_001014	SVEP1_1		57	56	68	67	56	55	57	57	65	65	56	56	0	0	0	0	0	0
957	728208	728280	FUN_016488			72	71	0	0	0	0	49	49	0	0	0	0	0	0	0	0	0	0
469	801204	801515	FUN_007183			66	65	65	64	0	0	71	71	71	71	0	0	0	0	0	0	0	0
426	270203	270593	FUN_006384			63	62	65	64	54	53	51	51	53	53	43	43	0	0	0	0	0	0
264	1178575	1180420	FUN_003378			75	74	70	69	77	76	79	79	76	76	80	80	0	0	0	0	0	0
2178	4671574	4730325	FUN_040210			66	65	79	78	65	64	65	65	72	72	65	65	0	0	0	0	0	0
506	191262	192768	FUN_007784			77	76	80	79	76	75	82	82	79	79	82	82	0	0	0	0	0	0
2356	4423301	4446723	FUN_045668			65	64	64	63	65	64	64	64	64	64	64	64	0	0	0	5	0	5
264	1103257	1103333	FUN_003376			64	63	0	0	0	0	88	88	0	0	0	0	0	0	0	0	0	0
264	1036480	1036666	FUN_003373			83	82	82	81	0	0	68	68	67	67	0	0	0	0	0	0	0	0
2253	583024	589005	FUN_041742	TNFSF14_2		63	62	57	56	65	64	62	62	65	65	61	61	0	0	0	0	0	0
1599	87660	89233	FUN_028883	tsfm-1_2		2	1	2	1	1	0	11	11	12	12	10	10	0	0	0	0	0	0
683	119644	119717	FUN_011638			70	69	0	0	0	0	79	79	0	0	0	0	0	0	0	0	0	0
2346	30264	67502	FUN_044206	YIF1B		69	68	75	74	69	68	69	69	68	68	69	69	1	0	1	0	0	0
313	1524757	1526279	FUN_004208			65	64	35	34	74	73	59	59	35	35	67	67	0	0	0	0	0	0
696	2577830	2580194	FUN_011942			69	68	68	67	75	74	69	69	68	68	78	78	0	0	0	0	0	0
1324	2129601	2131719	FUN_023303			48	47	17	16	66	65	51	51	16	16	71	71	0	0	0	0	0	0
1764	1747537	1748355	FUN_031700	TRAF2_3		70	69	69	68	73	72	65	65	65	65	66	66	0	0	0	0	0	0
1956	2390442	2434208	FUN_035932	TMC7_1		65	64	68	67	65	64	63	63	67	67	63	63	6	0	6	1	0	1
2138	183866	203818	FUN_039402	UBE2J1		67	66	71	70	66	65	65	65	70	70	65	65	0	0	0	0	0	0
264	801353	832545	FUN_003367	UBE3D		69	68	75	74	69	68	66	66	73	73	65	65	0	0	0	0	0	0
614	2259487	2259559	FUN_010205			83	82	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0
2137	1085510	1085581	FUN_039373			75	74	0	0	0	0	73	73	0	0	0	0	0	0	0	0	0	0
264	727414	742780	FUN_003365			70	69	72	71	69	68	69	69	69	69	69	69	1	0	1	0	0	0
264	726405	726481	FUN_003364			47	46	0	0	0	0	76	76	0	0	0	0	0	0	0	0	0	0
2071	84522	87170	FUN_038005			1	0	0	0	2	1	11	11	11	11	11	11	0	0	0	0	0	0
843	379609	396341	FUN_014671			73	72	72	71	73	72	73	73	73	73	72	72	0	0	0	0	0	0
1523	2066048	2066120	FUN_027569			82	81	0	0	0	0	71	71	0	0	0	0	0	0	0	0	0	0
334	1450944	1451733	FUN_004756			117	116	121	120	106	105	117	117	124	124	94	94	0	0	0	0	0	0
514	1990417	2004297	FUN_007929	ACYP1_2		67	66	70	69	67	66	67	67	75	75	67	67	12	0	12	0	0	0
71	8407	9923	FUN_000308			66	65	57	56	68	67	72	72	56	56	76	76	0	0	0	0	0	0
842	275262	422345	FUN_014659			67	66	72	71	66	65	64	64	71	71	64	64	8	0	8	1	0	1
325	1806626	1807321	FUN_004515			82	81	83	82	82	81	83	83	76	76	87	87	0	0	0	0	0	0
769	2826249	2880841	FUN_013504	FLT1		50	49	60	59	50	49	49	49	55	55	49	49	0	0	0	0	0	0
264	672671	672743	FUN_003363			76	75	0	0	0	0	81	81	0	0	0	0	0	0	0	0	0	0
470	59054	59989	FUN_007238			0	0	0	0	0	0	13	13	13	13	0	0	0	0	0	0	0	0
264	393605	438553	FUN_003352	DUS3L		71	70	76	75	70	69	69	69	73	73	69	69	1	0	1	0	0	0
1885	513007	513079	FUN_033885			50	49	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	0
376	30139	76010	FUN_005527	MCM2		79	78	85	84	78	77	71	71	73	73	71	71	18	0	18	0	0	0
1234	2877255	2877533	FUN_021858			36	35	36	35	37	36	54	54	51	51	63	63	0	0	0	0	0	0
1196	1895323	1959933	FUN_020802	DLGAP5		72	71	72	71	71	70	71	71	71	71	71	71	0	0	0	0	0	0
2348	4123753	4162628	FUN_044692	SAMD9L_5		71	70	76	75	70	69	69	69	74	74	68	68	0	0	0	0	0	0
2115	69623	70759	FUN_038885			48	47	47	46	54	53	44	44	44	44	40	40	0	0	0	0	0	0
264	225563	225635	FUN_003349			67	66	0	0	0	0	57	57	0	0	0	0	0	0	0	0	0	0
1267	287072	290885	FUN_022333			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	198230	213492	FUN_003348			65	64	75	74	64	63	65	65	79	79	65	65	0	0	0	1	0	1
1513	3547321	3615260	FUN_027361			65	64	68	67	65	64	62	62	69	69	62	62	1	0	1	15	1	14
325	3333	3408	FUN_004444			81	80	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
2356	1581730	1581802	FUN_045565			77	76	0	0	0	0	56	56	0	0	0	0	0	0	0	0	0	0
71	261172	285651	FUN_000316			10	9	11	10	10	9	11	11	13	13	11	11	0	0	0	0	0	0
380	890378	890746	FUN_005683			64	63	64	63	0	0	67	67	66	66	0	0	0	0	0	0	0	0
535	2126660	2127785	FUN_008427			94	93	100	99	77	76	98	98	106	106	78	78	0	0	0	0	0	0
577	2197869	2198423	FUN_009382			77	76	77	76	0	0	79	79	79	79	0	0	0	0	0	0	0	0
2344	2809367	2812945	FUN_043971			73	72	76	75	68	67	75	75	76	76	73	73	0	0	0	0	0	0
1324	294491	294567	FUN_023261			77	76	0	0	0	0	66	66	0	0	0	0	0	0	0	0	0	0
1056	402731	403879	FUN_018436			39	38	47	46	19	18	40	40	48	48	18	18	0	0	0	0	0	0
1879	1532761	1537863	FUN_033830			73	72	76	75	71	70	72	72	71	71	73	73	0	0	0	0	0	0
263	36911	38780	FUN_003342			44	43	50	49	43	42	46	46	53	53	45	45	0	0	0	0	0	0
577	1567054	1567398	FUN_009369			82	81	82	81	0	0	70	70	70	70	0	0	0	0	0	0	0	0
2125	721582	726602	FUN_039083			70	69	75	74	70	69	69	69	76	76	69	69	0	0	0	0	0	0
629	686150	687739	FUN_010548			21	20	42	41	17	16	21	21	44	44	16	16	0	0	0	0	0	0
2255	39801	39868	FUN_041772			73	72	0	0	0	0	75	75	0	0	0	0	0	0	0	0	0	0
286	1738559	1738633	FUN_003810			21	20	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0
687	520321	520957	FUN_011728			79	78	78	77	81	80	72	72	70	70	76	76	0	0	0	0	0	0
613	925228	928859	FUN_010104			70	69	81	80	69	68	73	73	89	89	71	71	0	0	0	0	0	0
313	1657038	1698080	FUN_004219	Mct1_1		67	66	69	68	67	66	67	67	68	68	67	67	0	0	0	0	0	0
1255	958445	958517	FUN_022177			68	67	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
1024	757061	757133	FUN_017756			83	82	0	0	0	0	86	86	0	0	0	0	0	0	0	0	0	0
271	1539245	1539644	FUN_003502			68	67	65	64	76	75	79	79	81	81	72	72	0	0	0	0	0	0
1349	1212947	1213129	FUN_023976			88	87	88	87	0	0	73	73	72	72	0	0	0	0	0	0	0	0
317	1297363	1301181	FUN_004321			50	49	37	36	54	53	51	51	43	43	53	53	0	0	0	0	0	0
560	272696	272767	FUN_009022			63	62	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
548	255195	333136	FUN_008648	LTN1		70	69	36	35	75	74	68	68	36	36	73	73	0	0	0	2	0	2
85	913602	915026	FUN_000751			6	5	6	5	5	4	13	13	14	14	13	13	16	16	0	0	0	0
229	716214	716285	FUN_002995			84	83	0	0	0	0	104	104	0	0	0	0	0	0	0	0	0	0
261	680264	680753	FUN_003325			74	73	73	72	76	75	72	72	73	73	69	69	0	0	0	0	0	0
261	651116	677219	FUN_003324	PARP16		62	61	65	64	62	61	62	62	68	68	61	61	0	0	0	0	0	0
2218	3308639	3325207	FUN_040913			66	65	50	49	66	65	65	65	52	52	65	65	0	0	0	0	0	0
2347	10262013	10264044	FUN_044574			68	67	71	70	53	52	72	72	73	73	65	65	0	0	0	0	0	0
1834	1139422	1139797	FUN_033187			91	90	92	91	89	88	90	90	88	88	112	112	0	0	0	0	0	0
261	388927	446830	FUN_003317	TPGS2		64	63	71	70	64	63	62	62	67	67	62	62	0	0	0	0	0	0
1011	735131	735197	FUN_017532			83	82	0	0	0	0	74	74	0	0	0	0	0	0	0	0	0	0
433	1406960	1408265	FUN_006473			76	75	74	73	82	81	73	73	70	70	79	79	2	2	0	0	0	0
259	404813	405757	FUN_003308			76	75	76	75	76	75	77	77	77	77	73	73	0	0	0	0	0	0
1267	1996150	2167540	FUN_022374			71	70	71	70	71	70	70	70	71	71	70	70	0	0	0	1	0	1
276	639099	645932	FUN_003658			68	67	70	69	68	67	68	68	77	77	67	67	0	0	0	0	0	0
1312	901950	902022	FUN_022932			54	53	0	0	0	0	55	55	0	0	0	0	0	0	0	0	0	0
376	448406	554278	FUN_005535			68	67	71	70	68	67	67	67	70	70	67	67	2	0	2	2	0	2
901	864692	926353	FUN_015697			80	79	59	58	81	80	62	62	48	48	63	63	10	0	10	5	0	5
1428	430862	430933	FUN_025727			9	8	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0
709	4742587	4774858	FUN_012299	INTS12		58	57	75	74	58	57	57	57	71	71	57	57	3	2	1	5	0	5
186	33922	38917	FUN_002039			1	0	1	0	0	0	8	8	9	9	4	4	0	0	0	0	0	0
666	391853	395214	FUN_011312			39	38	33	32	44	43	36	36	28	28	42	42	0	0	0	0	0	0
2342	3139592	3141524	FUN_043816			102	101	90	89	105	104	96	96	85	85	99	99	0	0	0	0	0	0
1890	2250866	2253094	FUN_034103			58	57	24	23	63	62	56	56	24	24	60	60	0	0	0	0	0	0
259	267877	307926	FUN_003303			69	68	79	78	69	68	67	67	73	73	67	67	27	0	27	3	0	3
808	39459	49919	FUN_014233			46	45	49	48	45	44	30	30	30	30	30	30	1	0	1	0	0	0
1077	470202	470274	FUN_018729			33	32	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0
1406	1162170	1196525	FUN_025017	WDR12		67	66	69	68	67	66	66	66	68	68	66	66	0	0	0	0	0	0
632	2268542	2268698	FUN_010708			80	79	79	78	0	0	68	68	67	67	0	0	0	0	0	0	0	0
603	306053	314238	FUN_009887			70	69	73	72	70	69	69	69	64	64	69	69	0	0	0	3	0	3
2093	2973210	2973396	FUN_038662			57	56	57	56	0	0	50	50	50	50	0	0	0	0	0	0	0	0
606	441243	441767	FUN_009914			77	76	77	76	0	0	70	70	70	70	0	0	0	0	0	0	0	0
2072	1330241	1331037	FUN_038169			79	78	80	79	77	76	76	76	73	73	81	81	0	0	0	0	0	0
1002	888448	909064	FUN_017182	SPRYD3_2		72	71	79	78	71	70	71	71	78	78	70	70	0	0	0	0	0	0
1644	1756027	1801614	FUN_029408	DKC1		71	70	77	76	71	70	68	68	78	78	68	68	7	0	7	0	0	0
821	608966	609937	FUN_014430	CSNK1A1_1		73	72	73	72	0	0	71	71	71	71	0	0	0	0	0	0	0	0
308	385014	409277	FUN_004109	SCNN1B_2		62	61	46	45	63	62	59	59	37	37	59	59	7	0	7	17	0	17
614	592245	593537	FUN_010152			50	49	49	48	82	81	50	50	49	49	82	82	0	0	0	0	0	0
